,digraph,inter-key,uut,ddt
36558,ry,400.576,170.2448,160.2304
36562,ey,330.4832,90.1296,120.1792
36563,yc,390.5536,190.2736,150.208
36564,cl,590.848,310.4464,390.5664
36565,la,380.544,120.1728,100.1472
36566,ab,540.7744,230.3312,280.3968
36567,bo,500.7104,120.1728,190.272
36568,or,530.7648,240.3456,150.2208
36569,ra,450.6496,200.288,160.2304
36570,at,460.6592,170.2448,210.304
36571,to,420.608,160.2304,130.1888
36572,or,390.5664,190.2736,130.1888
36573,ry,350.5024,140.2016,150.208
36577,ey,360.512,120.1728,120.1664
36578,yc,400.576,210.3024,160.2304
36579,cl,520.7552,300.432,330.4832
36580,la,290.4192,80.1152,70.0928
36581,ab,500.7232,210.3024,290.4192
36582,bo,450.6496,100.144,160.2304
36583,or,520.7424,260.3744,170.24
36584,ra,430.6176,160.2304,170.2528
36585,at,480.6912,190.2736,210.304
36586,to,430.6176,170.2448,140.1984
36587,or,380.544,180.2592,120.1664
36588,ry,340.4928,150.216,140.2112
36592,ey,250.3552,70.1008,90.1248
36593,yc,350.5024,160.2304,170.2528
36595,la,590.848,150.216,70.1056
36597,bo,380.544,90.1296,90.1248
36598,or,570.8288,270.3888,280.4096
36599,ra,420.608,90.1296,120.1664
36601,to,420.608,120.1728,130.1888
36602,or,520.7424,220.3168,220.3136
36603,ry,440.6272,160.2304,140.1984
36607,ey,180.2496,60.0864,40.0512
36608,yc,280.3968,160.2304,160.2304
36612,bo,450.6496,100.144,200.2944
36613,or,510.7328,240.3456,160.2304
36614,ra,440.6272,220.3168,170.24
36615,at,470.6688,120.1728,250.3552
36616,to,430.6304,200.288,80.128
36617,or,460.6592,200.288,230.3232
36618,ry,370.5344,150.216,110.1568
36622,ey,160.2304,50.072,40.064
36623,yc,280.4096,160.2304,170.24
36625,la,550.784,50.072,100.1472
36627,bo,360.5248,100.144,170.2528
36628,or,410.5856,170.2448,150.208
36629,ra,350.5024,190.2736,110.1568
36630,at,420.608,180.2592,260.3776
36631,to,360.5248,70.1008,120.1792
36632,or,570.816,240.3456,280.3968
36633,ry,520.7424,170.2448,190.272
36637,ey,220.3136,60.0864,80.1152
36638,yc,320.4608,160.2304,160.2304
36639,cl,470.6816,210.3024,310.4512
36640,la,350.5024,80.1152,90.1248
36641,ab,560.8064,260.3744,290.4192
36642,bo,400.576,90.1296,100.1472
36643,or,580.8384,270.3888,270.3872
36644,ra,410.5856,110.1584,100.1472
36645,at,560.8064,320.4608,260.3776
36646,to,360.512,80.1152,120.1664
36647,or,550.784,250.36,270.3872
36648,ry,470.6816,100.144,170.2528
36652,ey,290.4192,100.144,90.1376
36653,yc,320.4608,170.2448,130.176
36654,cl,540.7744,240.3456,390.5664
36655,la,470.6816,80.1152,170.2528
36656,ab,510.7328,290.4176,120.1664
36657,bo,400.576,150.216,180.2624
36658,or,370.5344,140.2016,120.1664
36659,ra,380.544,210.3024,150.2208
36660,at,400.5888,140.2016,230.336
36661,to,380.544,140.2016,120.1664
36662,or,380.544,220.3168,140.1984
36663,ry,280.4096,110.1584,120.1792
36667,ey,300.4288,80.1152,140.1984
36668,yc,290.4192,160.2304,70.1056
36669,cl,590.848,190.2736,460.6592
36670,la,520.7424,190.2736,120.1664
36671,ab,450.6496,270.3888,120.1792
36672,bo,380.544,120.1728,200.2816
36673,or,410.5856,130.1872,150.2208
36674,ra,370.5216,200.288,90.1248
36675,at,420.608,180.2592,250.368
36676,to,340.48,100.144,100.1344
36677,or,400.5632,200.288,160.2304
36678,ry,340.4928,150.216,140.2112
36682,ey,230.336,120.1728,60.096
36683,yc,300.4416,130.1872,190.272
36685,la,450.6496,120.1728,90.1248
36686,ab,500.7104,320.4608,170.24
36687,bo,350.5024,80.1152,170.2528
36688,or,410.5856,190.2736,140.1984
36689,ra,290.4192,150.216,70.1056
36690,at,370.5216,190.2736,230.3232
36691,to,280.3968,50.072,100.1472
36692,or,420.608,180.2592,190.272
36693,ry,390.5664,150.216,150.2208
36697,ey,240.3456,70.1008,40.0512
36698,yc,370.5344,200.288,200.2944
36699,cl,520.7552,250.36,350.5024
36700,la,370.5216,80.1152,100.1344
36701,ab,440.6272,250.36,150.2208
36702,bo,350.5024,120.1728,160.2304
36703,or,340.48,140.2016,110.1568
36704,ra,280.3968,200.288,80.1152
36705,at,350.5024,110.1584,270.3872
36706,to,340.4928,60.0864,100.1472
36707,or,470.6688,240.3456,190.272
36708,ry,410.5856,140.2016,180.2624
36712,ey,290.4064,70.1008,120.1664
36713,yc,290.4192,190.2736,70.1056
36715,la,520.7424,150.216,90.1248
36716,ab,540.7872,350.504,170.2528
36717,bo,360.5248,90.1296,170.24
36718,or,380.544,170.2448,110.1568
36719,ra,300.4288,180.2592,90.1248
36720,at,360.512,150.216,240.3456
36721,to,330.4832,70.1008,120.1792
36722,or,420.608,220.3168,160.2304
36723,ry,330.4832,140.2016,130.1888
36730,la,460.6592,140.2016,120.1664
36731,ab,490.7136,250.36,170.2528
36732,bo,420.5952,130.1872,180.2496
36733,or,440.64,180.2592,150.2208
36734,ra,310.4512,190.2736,50.0736
36735,at,370.5344,160.2304,250.3552
36736,to,330.4832,40.0576,120.1792
36737,or,520.7424,250.36,230.3232
36738,ry,370.5344,120.1728,100.1472
36742,ey,240.3456,100.144,70.1056
36743,yc,310.4512,170.2448,170.2528
36744,cl,560.8064,210.3024,420.5952
36745,la,450.6496,140.2016,100.1472
36746,ab,450.6496,280.4032,140.1984
36747,bo,320.4608,100.144,150.2208
36748,or,350.5024,140.2016,130.1888
36749,ra,260.3776,200.288,50.0736
36750,at,280.4096,80.1152,220.3136
36751,to,290.4192,80.1152,90.1248
36752,or,400.576,190.2736,190.272
36753,ry,320.4608,140.2016,110.1696
36757,ey,230.3232,60.0864,90.1248
36758,yc,290.4192,170.2448,120.1792
36759,cl,430.6176,190.2736,310.4384
36760,la,330.4832,110.1584,90.1376
36761,ab,370.5216,200.288,150.208
36762,bo,290.4192,90.1296,120.1792
36763,or,330.4832,170.2448,130.1888
36764,ra,210.304,140.2016,50.0736
36765,at,310.4512,110.1584,240.3456
36766,to,290.4192,40.0576,90.1248
36767,or,430.6176,230.3312,180.2624
36768,ry,310.4512,120.1728,110.1568
36772,ey,550.7968,220.3168,240.3456
36773,yc,490.7008,210.3024,160.2304
36777,bo,450.6496,100.144,140.2112
36778,or,520.7424,300.432,170.24
36779,ra,390.5536,150.216,170.24
36780,at,490.7008,160.2304,250.368
36781,to,500.7104,200.288,170.24
36782,or,540.7744,230.3312,240.3456
36783,ry,590.848,160.2304,280.4096
36797,or,500.7232,250.36,160.2304
36798,ry,560.8064,160.2304,310.4512
36802,ey,580.8384,260.3744,220.3136
36803,yc,480.6912,200.288,160.2304
36809,ra,380.544,140.2016,170.24
36810,at,450.6496,140.2016,210.304
36811,to,470.6816,200.288,160.2304
36812,or,370.5344,180.2592,100.1472
36813,ry,500.7104,170.2448,310.4384
36824,ra,540.7744,140.2016,170.2528
36826,to,500.7232,210.3024,150.2208
36827,or,420.5952,200.288,130.176
36828,ry,480.6912,160.2304,260.3776
36833,yc,450.6368,220.3168,130.176
36835,la,580.8384,150.216,70.1056
36837,bo,470.6688,90.1296,120.1664
36838,or,570.816,340.4896,190.272
36839,ra,420.5952,160.2304,190.272
36840,at,470.6688,160.2304,210.304
36841,to,460.6592,190.2736,150.2208
36842,or,390.5536,200.288,120.1664
36843,ry,540.7744,140.2016,350.5024
36848,yc,590.848,200.288,170.24
36852,bo,500.7104,80.1152,120.1664
36854,ra,420.5952,100.144,190.272
36855,at,570.8288,200.288,250.368
36856,to,540.7744,220.3168,170.24
36857,or,400.576,210.3024,80.1152
36858,ry,490.7008,160.2304,300.4288
36862,ey,470.6688,210.3024,190.272
36863,yc,400.576,190.2736,140.2112
36867,bo,520.7552,70.1008,140.1984
36868,or,570.816,400.576,120.1664
36869,ra,330.4704,120.1728,160.2304
36870,at,430.6176,150.216,220.3264
36871,to,440.64,180.2592,160.2304
36872,or,310.4512,190.2736,50.0736
36873,ry,380.544,150.216,260.3648
36877,ey,580.8384,250.36,240.3456
36882,bo,470.6688,70.1008,140.1984
36883,or,540.7744,330.4752,140.1984
36884,ra,410.5984,120.1728,200.2944
36885,at,530.7648,160.2304,240.3456
36886,to,520.7424,220.3168,150.208
36887,or,400.576,220.3168,100.1472
36888,ry,390.5536,140.2016,210.304
36892,ey,460.6592,230.3312,170.24
36893,yc,360.512,160.2304,130.1888
36897,bo,380.544,50.072,120.1664
36898,or,450.6496,280.4032,120.1792
36899,ra,310.4384,120.1728,140.1984
36900,at,400.576,120.1728,210.304
36901,to,450.6496,160.2304,170.24
36902,or,390.5664,190.2736,100.1472
36903,ry,450.6368,170.2448,250.3552
36908,yc,440.6272,190.2736,130.1888
36912,bo,510.7456,100.144,130.1888
36913,or,550.7968,360.5184,140.1984
36914,ra,370.5344,100.144,180.2624
36915,at,520.7552,150.216,250.3552
36922,ey,450.6496,210.3024,140.1984
36923,yc,380.544,170.2448,140.1984
36925,la,520.7552,90.1296,70.1056
36927,bo,400.576,60.0864,120.1792
36928,or,480.6912,310.4464,140.1984
36929,ra,310.4384,100.144,140.1984
36930,at,420.608,140.2016,210.304
36931,to,430.6176,160.2304,150.2208
36932,or,380.544,190.2736,110.1568
36933,ry,470.6688,150.216,280.3968
36938,yc,540.7744,260.3744,160.2304
36942,bo,510.7456,80.1152,120.1792
36943,or,590.8608,390.5616,160.2304
36944,ra,360.5248,100.144,160.2304
36945,at,470.6688,160.2304,210.2912
36946,to,470.6688,170.2448,160.2304
36947,or,410.5984,210.3024,110.1696
36948,ry,490.7008,160.2304,290.4064
36953,yc,500.7232,200.288,140.2112
36954,cl,590.8608,400.576,290.4192
36955,la,310.4384,90.1296,120.1664
36956,ab,380.544,190.2736,160.2304
36957,bo,400.576,100.144,210.304
36958,or,420.608,160.2304,120.1792
36959,ra,430.6176,210.3024,170.24
36960,at,330.4704,100.144,110.1568
36961,to,500.7232,190.2736,270.3872
36968,yc,480.6912,160.2304,220.3136
36970,la,500.7232,210.3024,140.1984
36971,ab,450.6496,230.3312,160.2304
36972,bo,490.7008,140.2016,270.3872
36973,or,460.6592,150.216,110.1568
36974,ra,520.7424,260.3744,210.304
36975,at,380.5568,100.144,120.1792
36982,ey,470.6688,140.2016,220.3136
36983,yc,500.7232,190.2736,170.2528
36985,la,350.5152,110.1584,120.1792
36986,ab,400.576,190.2736,160.2304
36987,bo,430.6176,120.1728,220.3136
36988,or,420.608,140.2016,110.1568
36989,ra,450.6368,240.3456,170.24
36990,at,330.4832,90.1296,120.1792
36991,to,530.7648,210.3024,290.4192
36998,yc,480.6912,120.1728,140.1984
37000,la,480.6912,200.288,170.2528
37001,ab,360.5248,170.2448,80.1152
37002,bo,450.6496,200.288,260.3648
37003,or,400.576,60.0864,150.2208
37004,ra,540.7744,250.36,200.2816
37005,at,420.5952,160.2304,130.1888
37012,ey,440.64,180.2592,160.2304
37013,yc,430.6176,190.2736,170.24
37014,cl,590.848,340.4896,350.5024
37015,la,420.608,160.2304,170.2528
37016,ab,380.544,190.2736,120.1664
37017,bo,420.608,170.2448,230.336
37018,or,400.5632,120.1728,150.208
37019,ra,470.6816,230.3312,190.2848
37020,at,360.512,120.1728,120.1664
37021,to,540.7744,190.2736,300.4288
37022,or,490.7136,140.2016,140.2112
37023,ry,570.816,280.4032,220.3136
37027,ey,460.6592,150.216,180.2624
37028,yc,460.672,180.2592,150.2208
37030,la,530.7648,140.2016,170.2528
37031,ab,520.7552,290.4176,130.1888
37032,bo,480.6912,170.2448,250.3552
37033,or,450.6368,110.1584,140.1984
37034,ra,540.7744,270.3888,200.2944
37035,at,390.5536,140.2016,120.1664
37042,ey,400.576,130.1872,150.2208
37043,yc,390.5536,200.288,120.1664
37044,cl,490.7008,260.3744,300.4288
37045,la,350.5024,100.144,120.1792
37046,ab,400.5888,200.288,150.2208
37047,bo,440.6272,120.1728,240.3328
37048,or,430.6304,150.216,110.1696
37049,ra,470.6816,240.3456,190.272
37050,at,350.5024,110.1584,120.1664
37051,to,500.7232,190.2736,260.3776
37052,or,500.7232,120.1728,190.272
37053,ry,540.7744,290.4176,160.2304
37057,ey,400.576,90.1296,160.2304
37058,yc,420.5952,220.3168,110.1568
37059,cl,580.8384,310.4464,380.5568
37060,la,400.5888,150.216,130.1888
37061,ab,370.5344,170.2448,120.1664
37062,bo,420.608,160.2304,220.3136
37063,or,370.5344,100.144,110.1568
37064,ra,460.672,230.3312,190.2848
37065,at,310.4384,90.1296,80.1024
37066,to,520.7552,180.2592,300.4416
37067,or,490.7008,100.144,150.208
37072,ey,440.6272,190.2736,140.1984
37073,yc,400.576,180.2592,150.2208
37074,cl,520.7552,290.4176,300.4288
37075,la,350.5024,120.1728,120.1664
37076,ab,350.5024,160.2304,120.1792
37077,bo,410.5856,170.2448,220.3136
37078,or,330.4832,90.1296,90.1376
37079,ra,500.7104,240.3456,260.3648
37080,at,400.576,100.144,140.2112
37082,or,590.848,140.2016,210.304
37083,ry,590.848,310.4464,140.1984
37087,ey,380.544,110.1584,160.2304
37088,yc,410.5856,180.2592,140.1984
37089,cl,540.7872,300.432,310.4512
37090,la,390.5536,80.1152,150.208
37091,ab,430.6176,230.3312,120.1792
37092,bo,430.6176,160.2304,230.3232
37093,or,410.5984,100.144,140.2112
37094,ra,490.7008,250.36,180.2496
37095,at,360.5248,130.1872,120.1792
37102,ey,400.576,110.1584,170.2528
37103,yc,430.6176,190.2736,140.1984
37104,cl,470.6688,310.4464,230.3232
37105,la,280.4096,100.144,120.1792
37106,ab,330.4832,130.1872,150.2208
37107,bo,460.6592,170.2448,260.3648
37108,or,390.5536,120.1728,100.1472
37109,ra,470.6816,240.3456,200.2944
37110,at,350.5024,110.1584,120.1664
37111,to,530.7648,220.3168,290.4192
37112,or,450.6496,120.1728,140.1984
37113,ry,540.7744,290.4176,210.304
37117,ey,360.512,100.144,140.1984
37118,yc,390.5536,190.2736,130.1888
37119,cl,510.7328,310.4464,310.4512
37120,la,370.5344,80.1152,170.24
37121,ab,400.576,190.2736,110.1568
37122,bo,490.7008,190.2736,280.4096
37123,or,450.6496,80.1152,150.2208
37124,ra,570.816,290.4176,200.2816
37125,at,420.608,160.2304,140.1984
37132,ey,260.3648,190.2736,170.24
37133,yc,400.576,70.1008,330.4832
37138,or,550.7968,200.288,230.336
37139,ra,540.7744,190.2736,190.272
37143,ry,370.5344,130.1872,120.1792
37147,ey,230.3232,130.1872,160.2304
37148,yc,360.5248,70.1008,260.3776
37150,la,400.576,80.1152,150.2208
37165,la,460.6592,80.1152,170.24
37169,ra,590.848,240.3456,140.1984
37171,to,480.6912,120.1728,170.24
37173,ry,450.6496,100.144,140.1984
37177,ey,140.1984,90.1296,110.1568
37178,yc,360.512,90.1296,310.4512
37180,la,380.544,70.1008,120.1792
37184,ra,540.7744,240.3456,190.272
37185,at,470.6688,190.2736,170.24
37192,ey,220.3136,190.2736,120.1664
37193,yc,310.4512,70.1008,280.4096
37195,la,570.816,40.0576,170.24
37197,bo,500.7232,190.2736,220.3136
37198,or,520.7552,190.2736,210.304
37199,ra,570.8288,210.3024,240.3456
37201,to,590.848,210.3024,190.272
37203,ry,470.6688,140.2016,50.0736
37207,ey,150.2208,100.144,120.1792
37208,yc,350.5024,80.1152,300.4288
37210,la,380.544,60.0864,130.1888
37215,at,440.64,280.4032,110.1568
37216,to,510.7328,140.2016,350.5024
37222,ey,260.3648,160.2304,170.24
37223,yc,400.576,100.144,300.4416
37225,la,380.5568,70.1008,140.2112
37226,ab,500.7232,240.3456,190.272
37230,at,380.544,140.2016,120.1664
37231,to,570.816,240.3456,330.4704
37237,ey,190.272,120.1728,110.1568
37238,yc,280.4096,80.1152,210.304
37239,cl,570.816,310.4464,370.5216
37240,la,450.6496,70.1008,190.2848
37252,ey,160.2304,100.144,140.1984
37253,yc,270.3872,60.0864,210.304
37255,la,400.576,20.0288,160.2304
37256,ab,590.848,290.4176,210.304
37263,ry,500.7104,200.288,70.0928
37267,ey,240.3456,150.216,150.208
37268,yc,320.4608,90.1296,230.336
37270,la,450.6368,70.1008,160.2304
37274,ra,530.7648,280.4032,160.2304
37275,at,550.7968,170.2448,300.4288
37282,ey,190.272,120.1728,170.24
37283,yc,280.4096,70.1008,210.304
37284,cl,540.7744,330.4752,330.4704
37285,la,330.4704,50.072,120.1792
37286,ab,520.7552,240.3456,240.3456
37290,at,470.6688,210.3024,170.24
37291,to,550.784,240.3456,290.4192
37292,or,590.8608,120.1728,280.4096
37293,ry,560.8064,300.432,90.1248
37297,ey,270.3872,160.2304,170.24
37298,yc,380.544,80.1152,270.3872
37304,ra,580.8384,250.36,110.1568
37305,at,440.64,280.4032,110.1568
37306,to,460.6592,130.1872,300.4288
37308,ry,590.848,290.4176,110.1568
37315,la,430.6176,270.3888,150.208
37316,ab,370.5344,160.2304,210.304
37317,bo,310.4512,90.1296,100.1472
37318,or,390.5536,170.2448,170.24
37319,ra,330.4704,140.2016,110.1568
37320,at,310.4512,190.2736,120.1792
37321,to,310.4512,120.1728,190.272
37322,or,360.512,90.1296,170.24
37323,ry,430.6176,220.3168,160.2304
37328,yc,590.848,160.2304,250.368
37330,la,440.6272,240.3456,130.1888
37331,ab,480.6912,190.2736,280.4096
37332,bo,580.8256,150.216,290.4064
37334,ra,480.6912,290.4176,120.1664
37335,at,350.5024,160.2304,160.2304
37336,to,360.5248,210.3024,170.2528
37337,or,300.4288,40.0576,150.208
37338,ry,450.6368,230.3312,190.272
37342,ey,400.576,240.3456,190.272
37343,yc,330.4832,90.1296,170.2528
37344,cl,450.6496,310.4464,210.304
37345,la,280.4096,160.2304,140.1984
37346,ab,360.5248,100.144,240.3456
37347,bo,380.544,170.2448,120.1664
37348,or,320.4608,140.2016,110.1696
37352,or,450.6496,20.0288,380.5568
37353,ry,520.7552,290.4176,90.1248
37360,la,380.544,250.36,130.1888
37361,ab,410.5984,90.1296,280.4096
37364,ra,550.7968,320.4608,120.1792
37365,at,350.5024,170.2448,120.1664
37375,la,350.5024,180.2592,170.2528
37376,ab,460.672,100.144,290.4192
37380,at,310.4512,150.216,140.2112
37381,to,330.4704,180.2592,170.24
37382,or,310.4512,30.0432,160.2304
37383,ry,430.6176,280.4032,150.2208
37390,la,240.3456,150.216,130.1888
37395,at,530.752,210.3024,140.1984
37396,to,450.6496,320.4608,130.1888
37397,or,310.4512,40.0576,180.2624
37398,ry,420.608,270.3888,150.2208
37403,yc,540.7744,110.1584,240.3456
37405,la,400.576,190.2736,140.1984
37406,ab,430.6176,170.2448,220.3136
37407,bo,450.6496,160.2304,190.272
37408,or,450.6496,170.2448,160.2304
37409,ra,500.7104,180.2592,220.3136
37410,at,390.5664,240.3456,70.1056
37418,yc,500.7232,120.1728,180.2624
37420,la,420.608,170.2448,180.2624
37421,ab,530.7648,190.2736,280.3968
37423,or,580.8256,240.3456,180.2496
37425,at,460.6592,140.2016,110.1568
37426,to,520.7552,350.504,200.2944
37427,or,310.4384,40.0576,140.1984
37428,ry,460.6592,340.4896,190.272
37433,yc,550.784,160.2304,170.24
37435,la,280.3968,140.2016,140.1984
37439,ra,490.7008,250.36,140.1984
37440,at,360.5248,220.3168,120.1792
37441,to,470.6816,170.2448,330.4704
37447,ey,570.8288,300.432,240.3584
37448,yc,470.6816,130.1872,200.2816
37449,cl,590.848,420.6048,250.3552
37450,la,360.5248,210.3024,190.2848
37451,ab,390.5536,60.0864,240.3328
37452,bo,560.8064,220.3168,230.336
37453,or,500.7232,200.288,160.2304
37454,ra,480.6912,250.36,180.2624
37455,at,430.6176,120.1728,200.2816
37456,to,530.7648,260.3744,220.3264
37457,or,420.5952,100.144,150.208
37458,ry,470.6816,380.5472,150.2208
37463,yc,550.784,100.144,160.2304
37465,la,340.4928,140.2016,150.2208
37466,ab,430.6176,150.216,230.3232
37467,bo,560.8064,140.2016,280.4096
37469,ra,570.8288,310.4464,120.1792
37470,at,400.576,260.3744,140.1984
37471,to,230.3232,170.2448,90.1248
37472,or,250.3552,40.0576,190.272
37473,ry,330.4704,190.2736,120.1792
37477,ey,570.816,340.4896,230.336
37478,yc,440.64,110.1584,210.304
37480,la,470.6816,240.3456,200.2944
37484,ra,580.8384,360.5184,140.2112
37485,at,410.5984,190.2736,190.272
37486,to,340.4928,190.2736,120.1664
37487,or,310.4384,90.1296,160.2304
37488,ry,360.512,270.3888,140.1984
37492,ey,400.576,310.4464,180.2624
37493,yc,210.2912,30.0432,120.1664
37499,ra,560.8064,130.1872,120.1664
37501,to,450.6496,70.1008,220.3136
37503,ry,590.8608,220.3168,60.096
37507,ey,320.4608,240.3456,120.1664
37508,yc,240.3456,60.0864,160.2304
37512,bo,450.6496,130.1872,140.1984
37513,or,500.7232,280.4032,180.2624
37514,ra,310.4384,90.1296,90.1248
37515,at,420.608,250.36,200.2944
37516,to,310.4512,80.1152,140.1984
37517,or,370.5344,170.2448,140.1984
37518,ry,360.512,140.2016,160.2304
37522,ey,320.4608,220.3168,120.1664
37523,yc,210.2912,70.1008,110.1568
37525,la,580.8256,170.2448,120.1664
37527,bo,450.6496,160.2304,120.1792
37528,or,460.6592,260.3744,170.24
37529,ra,270.3872,100.144,70.0928
37530,at,400.576,220.3168,230.336
37531,to,320.4608,70.1008,140.1984
37532,or,450.6496,180.2592,200.2944
37533,ry,430.6176,170.2448,160.2304
37537,ey,320.4608,260.3744,90.1376
37538,yc,200.2944,40.0576,140.1984
37542,bo,390.5664,100.144,150.2208
37543,or,480.6912,230.3312,190.272
37544,ra,350.5024,130.1872,100.1472
37545,at,410.5856,250.36,190.272
37546,to,360.5248,70.1008,200.2944
37547,or,410.5856,170.2448,120.1664
37548,ry,420.608,190.2736,180.2624
37552,ey,320.4608,240.3456,100.1472
37553,yc,220.3136,50.072,140.1984
37554,cl,570.816,240.3456,400.576
37555,la,450.6496,110.1584,120.1792
37557,bo,430.6176,150.216,120.1792
37558,or,470.6816,250.36,190.272
37559,ra,340.4928,100.144,120.1792
37560,at,480.6912,260.3744,240.3328
37561,to,350.5024,70.1008,130.1888
37562,or,430.6176,220.3168,150.2208
37563,ry,380.544,160.2304,170.24
37567,ey,320.4608,250.36,100.1472
37568,yc,220.3136,70.1008,150.2208
37570,la,540.7872,100.144,100.1472
37572,bo,400.576,120.1728,140.2112
37573,or,460.6592,240.3456,180.2496
37574,ra,310.4512,100.144,90.1376
37575,at,390.5664,240.3456,180.2624
37576,to,310.4512,70.1008,160.2304
37577,or,360.5248,170.2448,120.1664
37578,ry,360.512,160.2304,170.24
37582,ey,310.4512,260.3744,90.1248
37583,yc,200.2944,80.1152,150.2208
37584,cl,440.64,200.288,320.4608
37585,la,340.48,120.1728,100.1344
37586,ab,440.64,200.288,220.3264
37587,bo,370.5344,120.1728,130.1888
37588,or,420.608,230.3312,170.24
37589,ra,280.3968,70.1008,90.1248
37591,to,520.7552,70.1008,170.2528
37593,ry,380.544,140.2016,160.2304
37597,ey,350.5024,250.36,120.1792
37598,yc,250.3552,80.1152,150.208
37604,ra,370.5344,160.2304,100.1472
37605,at,380.544,220.3168,170.24
37606,to,260.3776,70.1008,100.1472
37607,or,340.48,170.2448,150.208
37608,ry,310.4512,90.1296,140.2112
37612,ey,310.4512,230.3312,100.1472
37613,yc,240.3456,80.1152,160.2304
37615,la,470.6688,110.1584,100.1472
37617,bo,430.6176,120.1728,150.208
37618,or,450.6368,260.3744,140.1984
37619,ra,290.4192,120.1728,100.1472
37620,at,360.512,210.3024,190.272
37621,to,260.3776,50.072,110.1696
37622,or,350.5024,190.2736,140.1984
37623,ry,280.3968,120.1728,120.1664
37627,ey,310.4512,220.3168,110.1696
37628,yc,250.368,80.1152,160.2304
37632,bo,370.5344,90.1296,160.2304
37633,or,430.6176,210.3024,150.208
37634,ra,300.4288,120.1728,80.1152
37635,at,340.48,210.3024,160.2304
37636,to,270.3872,60.0864,140.2112
37637,or,340.48,170.2448,130.176
37638,ry,270.3872,130.1872,100.1472
37642,ey,310.4512,240.3456,100.1472
37643,yc,190.272,70.1008,120.1664
37644,cl,500.7104,210.3024,380.544
37645,la,380.5568,120.1728,90.1376
37646,ab,450.6496,240.3456,190.272
37647,bo,310.4384,90.1296,100.1344
37648,or,380.544,220.3168,160.2304
37649,ra,280.4096,90.1296,120.1792
37650,at,330.4704,220.3168,140.1984
37651,to,200.2944,70.1008,90.1376
37652,or,280.3968,130.1872,150.208
37653,ry,240.3456,100.144,90.1376
37657,ey,380.544,280.4032,120.1664
37658,yc,240.3456,70.1008,140.2112
37659,cl,490.7136,240.3456,320.4608
37660,la,370.5344,140.2016,120.1664
37661,ab,420.5952,190.2736,190.272
37662,bo,350.5024,110.1584,120.1792
37663,or,400.576,210.3024,160.2304
37664,ra,280.3968,100.144,90.1248
37665,at,350.5152,210.3024,170.2528
37666,to,580.8384,70.1008,440.6272
37696,to,490.7136,180.2592,170.2528
37741,to,570.816,260.3744,200.2944
37771,to,580.8256,260.3744,200.2816
37786,to,500.7232,220.3168,170.24
37814,ra,590.848,170.2448,230.336
37867,ey,530.7648,260.3744,190.272
37868,yc,520.7424,180.2592,250.3552
37882,ey,550.7968,240.3456,230.336
37883,yc,570.8288,190.2736,260.3776
37890,at,570.816,330.4752,190.272
37897,ey,570.816,230.3312,220.3136
37912,ey,500.7232,270.3888,210.304
37913,yc,420.5952,130.1872,190.272
37927,ey,570.816,280.4032,220.3136
37928,yc,500.7104,150.216,210.304
37942,ey,570.816,260.3744,210.304
37943,yc,520.7552,200.288,210.304
37949,ra,590.848,240.3456,130.1888
37951,to,590.848,160.2304,160.2304
37957,ey,560.8192,240.3456,200.2944
37958,yc,560.7936,190.2736,240.3328
37972,ey,520.7424,240.3456,190.272
37973,yc,500.7104,190.2736,220.3136
37987,ey,480.6912,210.3024,160.2304
37988,yc,490.7136,200.288,220.3264
38003,yc,520.7552,210.3024,210.304
38009,ra,590.848,240.3456,120.1664
38017,ey,540.7744,250.36,190.272
38018,yc,450.6496,190.2736,160.2304
38020,la,560.8064,230.3312,170.24
38021,ab,550.784,240.3456,220.3136
38022,bo,550.784,200.288,240.3456
38213,yc,590.848,230.3312,260.3776
38219,ra,540.7744,170.2448,190.272
38234,ra,590.848,220.3168,200.2944
38242,ey,570.8288,240.3456,160.2304
38243,yc,570.8288,190.2736,240.3456
38245,la,570.8288,150.216,170.2528
38247,bo,550.784,150.216,140.1984
38249,ra,470.6688,140.2016,160.2304
38251,to,570.816,200.288,140.1984
38272,ey,500.7104,220.3168,120.1664
38273,yc,490.7008,180.2592,210.304
38275,la,520.7552,140.2016,120.1792
38277,bo,540.7744,120.1728,180.2496
38279,ra,580.8384,170.2448,200.2944
38287,ey,560.8192,250.36,170.2528
38288,yc,590.848,210.3024,280.3968
38294,ra,550.7968,170.2448,200.2944
38302,ey,540.7872,260.3744,170.2528
38303,yc,500.7232,180.2592,220.3136
38305,la,470.6688,170.2448,120.1664
38307,bo,570.8288,120.1728,180.2624
38324,ra,570.816,160.2304,210.304
38332,ey,540.7744,280.4032,140.2112
38333,yc,470.6816,210.3024,210.304
38335,la,550.784,190.2736,150.2208
38337,bo,540.7744,120.1728,170.24
38339,ra,500.7232,140.2016,190.272
38341,to,560.8064,160.2304,140.1984
38362,ey,570.8288,260.3744,170.24
38363,yc,570.8288,190.2736,260.3776
38365,la,460.6592,150.216,120.1664
38367,bo,570.8288,100.144,190.272
38369,ra,560.8064,190.2736,200.2816
38392,ey,420.608,140.2016,180.2624
38393,yc,480.6912,200.288,200.2816
38395,la,560.8064,210.3024,200.2944
38396,ab,590.848,220.3168,240.3456
38400,at,570.8288,340.4896,180.2624
38407,ey,440.6272,120.1728,180.2496
38408,yc,450.6496,220.3168,130.1888
38422,ey,440.64,100.144,170.2528
